row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,employment_category_last_year,employment_type_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year
5984,D,False,47.0,False,True,Q,Head,1.0,True,True,True,True,True,True,employed,self_employed,5.0,False,False,False,True,False,False,2,2,False,False,False,False,True,,,,5.0,1,3.0,True,False,False,2,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2
5985,G,True,23.0,False,True,X,Head,1.0,True,True,True,False,True,True,employed,self_employed,3.0,False,False,False,True,True,False,1,2,False,False,True,False,False,,,,,0,0.0,False,False,False,2,True,True,False,False,2,True,False,False,False,False,False,False,False,False,True,1,0,2
5986,G,False,19.0,True,False,X,Son/Daughter,1.0,True,True,True,False,True,False,unemployed,not_working,1.0,False,False,False,True,False,False,0,0,False,False,False,False,False,,,,,1,2.0,False,False,False,2,True,True,False,True,2,False,False,False,False,False,False,False,False,False,True,1,0,3
5987,I,True,19.0,True,False,Q,Son/Daughter,2.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,True,False,False,,,,,1,5.0,False,False,False,0,True,True,True,True,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5988,F,False,40.0,False,True,Q,Head,0.0,False,True,True,True,True,False,other,other,5.0,True,True,False,False,False,False,0,0,False,False,False,False,True,,,,,1,4.0,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5989,D,False,26.0,True,True,X,Head,3.0,True,True,True,True,True,True,employed,salaried,5.0,False,False,True,False,False,True,2,2,False,False,False,True,False,,,,,0,0.0,True,False,True,1,True,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,6
5990,A,False,15.0,True,False,Q,Son/Daughter,2.0,True,True,True,False,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,3.0,False,False,False,0,True,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5991,A,False,17.0,False,False,Q,Son/Daughter,2.0,True,True,True,True,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,3,True,True,True,False,2,True,False,False,False,False,False,False,False,False,True,1,0,2
5992,J,True,28.0,True,True,X,Spouse,1.0,False,True,False,False,False,True,employed,irregular_seasonal,3.0,False,False,False,False,False,False,0,0,False,False,False,False,True,,,,,3,5.0,False,False,False,0,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0
5993,D,False,22.0,True,True,Q,Spouse,1.0,False,True,False,False,False,False,housewife_or_student,not_working,1.0,False,False,False,True,False,False,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,0,True,False,False,False,1,True,False,False,False,False,False,False,False,True,True,1,1,1
5994,I,False,30.0,True,True,Q,Spouse,2.0,True,True,True,False,True,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,2,True,True,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
5995,A,False,73.0,False,True,Q,Head,1.0,True,True,True,True,False,True,employed,self_employed,4.0,False,True,False,False,False,False,1,2,False,False,True,False,True,,,,,1,4.0,False,True,False,1,True,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,2
5996,G,True,23.0,True,True,X,Head,2.0,True,True,True,True,True,False,unemployed,not_working,3.0,False,True,False,False,False,False,0,0,True,False,False,False,False,,,,,1,5.0,False,False,False,2,True,True,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,5
5997,C,False,16.0,True,False,P,Son/Daughter,1.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,True,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,False,False,False,1,False,True,False,False,True,False,False,False,False,False,0,0,0
5998,A,False,25.0,True,True,Q,Other,2.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
5999,A,False,28.0,False,False,P,Son/Daughter,3.0,True,True,True,True,True,True,employed,self_employed,4.0,False,False,False,False,False,False,2,2,False,False,False,False,False,,,,,0,0.0,False,True,False,3,True,True,True,True,2,True,True,True,False,True,False,False,False,False,False,2,0,3
6000,J,False,18.0,False,False,X,Son/Daughter,1.0,False,True,True,True,True,True,employed,irregular_seasonal,2.0,False,True,False,False,False,False,2,2,True,False,True,False,True,,,,,3,4.666666666666667,True,True,False,3,True,False,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,4
6001,F,True,73.0,False,False,Q,Head,2.0,False,False,True,False,False,False,retired_or_disabled,not_working,,True,True,False,False,False,False,1,2,False,False,False,False,False,,,,,0,0.0,False,True,False,0,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
6002,G,False,37.0,True,True,X,Spouse,2.0,True,True,True,False,True,True,employed,irregular_seasonal,2.0,True,True,False,False,True,False,1,2,True,True,True,True,True,,,,,2,2.5,True,False,True,2,True,True,False,True,2,False,False,True,False,True,False,True,False,True,False,2,1,4
6003,G,False,24.0,True,False,X,Head,2.0,True,True,False,True,True,True,employed,self_employed,5.0,False,True,False,True,False,False,2,2,True,True,True,True,True,10.0,,,,0,0.0,True,False,True,3,True,True,True,True,2,True,False,False,False,False,False,False,False,True,True,2,3,10
6004,C,False,48.0,True,False,P,Spouse,0.0,True,True,True,False,False,True,employed,salaried,4.0,True,True,False,False,False,False,0,0,True,False,False,False,False,,,,,0,0.0,False,False,False,1,True,True,False,False,2,False,True,False,False,True,False,False,False,False,False,2,0,1
6005,J,False,38.0,True,True,X,Spouse,2.0,True,False,False,True,True,True,employed,self_employed,2.0,False,False,False,True,False,False,0,0,True,False,False,False,False,,,,,0,0.0,False,False,False,2,True,True,False,True,2,False,True,True,False,True,True,True,False,False,False,2,0,4
6006,G,True,57.0,True,False,X,Head,1.0,False,True,False,False,False,False,other,other,3.0,True,True,False,False,False,False,3,2,False,True,False,False,True,,,,,1,5.0,True,False,False,0,False,False,False,True,0,False,False,False,False,False,False,False,False,True,False,0,1,0
6007,G,True,29.0,False,False,X,Head,3.0,True,True,True,True,True,True,employed,self_employed,5.0,False,False,False,True,False,False,2,2,True,True,False,False,True,,,,,1,2.0,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,True,False,1,1,4
6008,I,False,45.0,False,True,Q,Son/Daughter,2.0,True,True,True,True,False,True,employed,salaried,5.0,True,True,False,False,False,True,0,0,True,False,False,False,True,,,,,2,3.5,False,False,False,1,True,True,False,False,2,True,True,True,False,True,True,False,False,False,False,2,0,5
6009,A,False,45.0,False,True,Q,Spouse,2.0,False,True,True,True,True,True,employed,self_employed,5.0,True,False,True,False,False,False,2,2,False,False,False,False,True,,,,,2,2.0,False,False,False,1,True,False,False,False,2,False,False,True,False,True,False,True,False,False,False,0,0,0
6010,D,False,57.0,False,True,Q,Head,1.0,True,True,True,True,True,True,employed,self_employed,5.0,False,False,False,False,False,False,0,0,False,False,True,False,False,,,,,3,5.0,False,False,False,1,True,False,False,False,2,False,False,True,True,True,False,True,False,False,False,0,0,0
6011,D,False,29.0,True,True,Q,Spouse,1.0,True,True,True,False,True,True,employed,self_employed,3.0,True,False,False,True,False,False,1,2,False,False,True,False,False,,,,,2,3.5,True,True,False,0,True,True,False,False,1,True,False,True,False,True,False,False,False,False,False,0,0,0
6012,D,True,27.0,True,False,X,Son/Daughter,3.0,True,True,True,False,False,False,housewife_or_student,not_working,,True,False,False,False,False,False,0,0,False,False,True,True,False,,,,,2,4.0,False,False,False,2,True,True,True,True,2,True,True,True,False,True,False,True,False,False,False,2,0,4
6013,A,False,32.0,False,True,Q,Head,0.0,False,True,True,False,False,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,2,2,False,False,False,False,False,,,,,1,2.0,True,True,False,2,True,False,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,2
6014,D,True,65.0,True,True,Q,Head,0.0,False,True,True,False,True,False,housewife_or_student,not_working,2.0,True,False,False,False,False,False,0,0,False,False,False,True,False,,,,,1,5.0,False,False,False,2,True,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,1
6015,I,False,19.0,False,False,Q,Son/Daughter,1.0,True,True,True,False,False,True,employed,self_employed,2.0,False,False,False,True,False,False,0,0,False,False,True,False,True,,,,,0,0.0,False,False,False,3,True,True,True,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
6016,D,True,26.0,False,False,X,Head,2.0,False,True,True,False,True,False,housewife_or_student,not_working,3.0,False,False,False,True,True,False,0,0,False,False,False,True,False,,,,,0,0.0,False,False,False,3,True,True,True,True,2,True,False,False,False,False,False,False,False,False,True,1,0,4
6017,D,False,40.0,True,True,X,Spouse,1.0,True,True,True,True,False,True,employed,self_employed,2.0,True,False,False,True,False,False,1,2,False,False,False,False,True,,,,,1,5.0,False,True,True,0,True,True,False,False,1,False,False,True,False,True,False,True,False,True,False,1,2,7
6018,J,True,21.0,True,False,X,Head,1.0,True,True,True,False,True,True,employed,self_employed,5.0,False,False,False,True,True,False,2,2,True,False,True,False,True,,,,,0,0.0,True,False,False,2,True,True,False,False,2,False,False,False,False,False,False,False,False,True,True,1,1,4
6019,C,False,47.0,False,True,P,Head,0.0,False,True,True,True,True,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,1,2,True,False,False,True,False,,,,,0,0.0,True,True,False,1,True,True,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
6020,D,False,33.0,False,False,Q,Head,2.0,True,True,True,False,False,True,employed,self_employed,5.0,False,False,False,True,True,False,0,0,True,False,True,True,True,,,,,0,0.0,False,False,False,3,False,True,True,False,2,True,False,True,False,True,False,True,False,False,False,1,0,3
6021,D,False,19.0,True,False,X,Spouse,1.0,True,True,True,False,True,False,housewife_or_student,not_working,2.0,True,True,False,True,False,False,1,2,False,False,True,True,False,,,,,1,3.0,True,False,False,1,True,True,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,5
6022,D,False,36.0,False,True,X,Head,1.0,True,True,True,True,False,True,employed,self_employed,3.0,True,False,False,True,True,False,0,1,True,False,False,False,True,,,,,2,1.5,False,False,False,2,True,True,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,7
6023,G,True,28.0,True,True,X,Head,3.0,True,True,True,True,True,False,housewife_or_student,not_working,3.0,False,True,False,False,False,False,1,2,True,False,False,True,True,,,,,2,4.0,True,False,True,2,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,4
6024,C,True,17.0,False,False,P,Son/Daughter,2.0,True,True,True,True,False,True,employed,salaried,3.0,False,False,False,False,False,True,1,2,True,False,True,False,False,,,,,0,0.0,True,False,True,3,True,True,True,False,2,True,True,False,False,True,True,False,False,False,False,1,0,3
6025,J,True,18.0,True,False,X,Other,2.0,True,True,True,False,False,False,other,other,1.0,False,True,False,False,False,False,0,1,False,False,True,False,False,,,,,1,2.0,False,False,False,3,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,2
6026,F,True,26.0,False,False,X,Head,3.0,True,True,True,True,True,True,employed,salaried,5.0,False,True,True,False,False,True,0,0,True,False,False,False,False,,,,,0,0.0,False,False,False,3,True,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,3
6027,I,False,34.0,False,True,Q,Head,2.0,True,True,True,False,False,True,employed,salaried,2.0,False,False,False,False,False,True,0,0,False,False,True,False,False,,,,,0,0.0,False,False,False,1,True,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,2
6028,A,False,40.0,True,True,Q,Spouse,1.0,False,True,True,False,False,False,housewife_or_student,not_working,2.0,True,False,False,False,False,False,2,2,True,True,True,False,False,,,,,2,2.0,True,False,False,0,True,False,False,False,1,False,False,False,True,True,False,False,True,False,False,1,0,3
6029,D,True,20.0,True,False,X,Son/Daughter,2.0,True,True,True,False,True,False,unemployed,not_working,1.0,False,False,False,False,False,False,0,0,False,False,True,False,False,,,,,1,3.0,False,False,False,2,True,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3
6030,A,False,20.0,True,True,Q,Spouse,1.0,True,True,True,False,True,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,,,,,1,4.0,False,False,False,0,True,True,False,False,1,False,False,False,True,True,False,False,True,False,False,1,0,1
6031,D,False,25.0,False,True,Q,Head,1.0,True,True,True,False,True,True,employed,self_employed,5.0,False,False,False,False,False,False,0,0,False,False,True,True,False,,,,,1,5.0,False,False,False,2,False,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,3
6032,C,False,60.0,True,False,P,Father/Mother,0.0,False,True,True,True,True,False,housewife_or_student,not_working,1.0,False,False,False,False,False,False,2,2,True,False,True,False,False,,,,3.0,0,0.0,True,True,False,0,True,False,False,False,1,False,True,False,False,True,False,False,False,False,False,1,0,2
6033,J,False,32.0,False,True,X,Head,1.0,True,True,True,False,False,True,employed,irregular_seasonal,5.0,True,False,False,False,False,False,3,2,True,True,True,False,False,,,,,3,4.0,True,False,False,2,True,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,1,1
6034,A,True,30.0,False,True,P,Head,1.0,False,True,True,False,False,True,employed,salaried,5.0,False,False,False,False,False,False,3,2,True,False,True,False,False,,,6.0,,0,0.0,True,True,False,2,True,False,False,False,2,True,False,False,True,True,False,False,True,False,False,1,0,3
6035,C,True,30.0,False,True,P,Head,1.0,True,True,True,True,True,True,employed,self_employed,4.0,False,False,False,True,False,False,0,0,True,False,False,False,False,,,,,0,0.0,False,False,False,2,True,True,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1
6036,D,False,38.0,True,False,Q,Son/Daughter,1.0,True,True,True,True,True,False,unemployed,not_working,5.0,False,False,False,False,False,False,0,1,False,False,False,False,False,,,,,2,2.0,False,False,False,2,False,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0
6037,I,False,40.0,True,True,Q,Spouse,2.0,True,True,True,True,False,False,housewife_or_student,not_working,1.0,False,True,False,False,False,False,0,0,False,False,False,False,False,,,,,0,0.0,False,False,False,0,True,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0
