dateh;hour;lease;t1;t2;hum;wind_speed;weather_code;weather_code_desc;is_holiday;is_holiday_desc;is_weekend;is_weekend_desc;season_type;season_type_desc
28-09-2015;21:00:00;693;14.5;14.5;74.5;16;4;Nublado;0;No Feriado;0;DdS;2;Otono
17-12-2015;22:00:00;1210;14.5;14.5;72.5;16;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
06-06-2016;23:00:00;2317;14.5;14.5;70;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
06-06-2016;0:00:00;1108;14.5;14.5;74.5;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
03-07-2016;1:00:00;252;14.5;14.5;74.5;16;1;Despejado;0;No Feriado;1;FdS;1;Verano
14-07-2016;2:00:00;2472;14.5;14.5;74.5;16;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
09-08-2016;3:00:00;4666;14.5;14.5;63;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
06-04-2015;4:00:00;2993;14;14;67;16;2;Nubosidad Variable;1;Feriado;0;DdS;0;Primavera
16-05-2015;5:00:00;751;14;14;49.5;16;1;Despejado;0;No Feriado;1;FdS;0;Primavera
23-05-2015;6:00:00;1616;14;14;61;16;1;Despejado;0;No Feriado;1;FdS;0;Primavera
14-06-2015;7:00:00;1116;14;14;77;16;4;Nublado;0;No Feriado;1;FdS;1;Verano
17-06-2015;8:00:00;85;14;14;72;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
25-07-2015;9:00:00;189;14;14;91;16;7;Lluvia;0;No Feriado;1;FdS;1;Verano
26-07-2015;10:00:00;602;14;14;88;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
03-09-2015;11:00:00;1080;14;14;67;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
22-09-2015;12:00:00;1045;14;14;72;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
24-09-2015;13:00:00;1977;14;14;79.5;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
29-09-2015;14:00:00;833;14;14;77;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
29-09-2015;15:00:00;640;14;14;77;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
10-10-2015;16:00:00;1355;14;14;82;16;1;Despejado;0;No Feriado;1;FdS;2;Otono
12-10-2015;17:00:00;1337;14;14;55;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
21-10-2015;18:00:00;1282;14;14;91;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
21-10-2015;19:00:00;2775;14;14;94;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
29-10-2015;20:00:00;1295;14;14;94;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
29-10-2015;21:00:00;596;14;14;94;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
30-10-2015;22:00:00;1965;14;14;88;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
07-12-2015;23:00:00;119;14;14;82;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
07-12-2015;0:00:00;1659;14;14;82;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
15-12-2015;1:00:00;422;14;14;88;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
16-12-2015;2:00:00;55;14;14;85;16;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
28-12-2015;3:00:00;1351;14;14;59;16;1;Despejado;1;Feriado;0;DdS;3;Invierno
19-04-2016;4:00:00;4097;14;14;44.5;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
21-05-2016;5:00:00;532;14;14;77;16;2;Nubosidad Variable;0;No Feriado;1;FdS;0;Primavera
21-05-2016;6:00:00;287;14;14;82;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;0;Primavera
22-05-2016;7:00:00;560;14;14;82;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;0;Primavera
23-05-2016;8:00:00;72;14;14;69.5;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
27-05-2016;9:00:00;815;14;14;82;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
10-08-2016;10:00:00;4443;14;14;74.5;16;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
20-10-2016;11:00:00;1400;14;14;65;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
07-12-2016;12:00:00;1259;14;14;77;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
10-12-2016;13:00:00;1356;14;14;88;16;7;Lluvia;0;No Feriado;1;FdS;3;Invierno
20-04-2015;14:00:00;972;13.5;13.5;57;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
12-05-2015;15:00:00;98;13.5;13.5;65;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
19-06-2015;16:00:00;145;13.5;13.5;65;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
13-09-2015;17:00:00;1308;13.5;13.5;74.5;16;2;Nubosidad Variable;0;No Feriado;1;FdS;2;Otono
22-09-2015;18:00:00;848;13.5;13.5;77;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
04-10-2015;19:00:00;742;13.5;13.5;79.5;16;1;Despejado;0;No Feriado;1;FdS;2;Otono
22-10-2015;20:00:00;4461;13.5;13.5;79.5;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
16-12-2015;21:00:00;82;13.5;13.5;88;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
18-12-2015;22:00:00;1241;13.5;13.5;74.5;16;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
24-01-2016;23:00:00;1467;13.5;13.5;85;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;3;Invierno
02-05-2016;0:00:00;956;13.5;13.5;79.5;16;3;Parcialmente Nublado;1;Feriado;0;DdS;0;Primavera
18-05-2016;1:00:00;785;13.5;13.5;77;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
26-05-2016;2:00:00;1135;13.5;13.5;77;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
29-06-2016;3:00:00;843;13.5;13.5;85;16;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
13-07-2016;4:00:00;2489;13.5;13.5;79.5;16;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
10-08-2016;5:00:00;2362;13.5;13.5;74.5;16;2;Nubosidad Variable;0;No Feriado;0;DdS;1;Verano
30-09-2016;6:00:00;113;13.5;13.5;69.5;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
15-10-2016;7:00:00;1367;13.5;13.5;74.5;16;7;Lluvia;0;No Feriado;1;FdS;2;Otono
19-10-2016;8:00:00;3796;13.5;13.5;61;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
24-10-2016;9:00:00;1808;13.5;13.5;65;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
07-12-2016;10:00:00;1049;13.5;13.5;79.5;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
30-04-2015;11:00:00;3438;13;13;49;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
16-05-2015;12:00:00;734;13;13;53;16;1;Despejado;0;No Feriado;1;FdS;0;Primavera
20-05-2015;13:00:00;1066;13;13;55;16;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
23-05-2015;14:00:00;1210;13;13;63;16;1;Despejado;0;No Feriado;1;FdS;0;Primavera
31-05-2015;15:00:00;56;13;13;88;16;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
14-06-2015;16:00:00;597;13;13;82;16;4;Nublado;0;No Feriado;1;FdS;1;Verano
17-06-2015;17:00:00;160;13;13;79.5;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
09-07-2015;18:00:00;1724;13;13;67;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
22-09-2015;19:00:00;814;13;13;79.5;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
24-09-2015;20:00:00;534;13;13;72;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
04-10-2015;21:00:00;578;13;13;79.5;16;1;Despejado;0;No Feriado;1;FdS;2;Otono
07-10-2015;22:00:00;398;13;13;67;16;4;Nublado;0;No Feriado;0;DdS;2;Otono
17-10-2015;23:00:00;2052;13;13;67;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;2;Otono
26-10-2015;0:00:00;1086;13;13;79.5;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
16-11-2015;1:00:00;3058;13;13;65;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
16-11-2015;2:00:00;1758;13;13;69.5;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
08-12-2015;3:00:00;96;13;13;88;16;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
18-12-2015;4:00:00;2086;13;13;77;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
18-12-2015;5:00:00;1615;13;13;82;16;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
18-12-2015;6:00:00;601;13;13;82;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
22-12-2015;7:00:00;93;13;13;88;16;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
04-02-2016;8:00:00;1429;13;13;67;16;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
13-05-2016;9:00:00;4356;13;13;79.5;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
18-05-2016;10:00:00;113;13;13;77;16;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
18-05-2016;11:00:00;84;13;13;77;16;4;Nublado;0;No Feriado;0;DdS;0;Primavera
18-05-2016;12:00:00;4221;13;13;77;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
26-05-2016;13:00:00;595;13;13;82;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
31-05-2016;14:00:00;522;13;13;88;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
01-06-2016;15:00:00;3582;13;13;88;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
03-06-2016;16:00:00;1467;13;13;77;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
05-06-2016;17:00:00;451;13;13;91;16;2;Nubosidad Variable;0;No Feriado;1;FdS;1;Verano
06-06-2016;18:00:00;4547;13;13;77;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
10-08-2016;19:00:00;34;13;13;77;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
10-10-2016;20:00:00;1289;13;13;61;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
10-10-2016;21:00:00;1326;13;13;63;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
19-10-2016;22:00:00;3634;13;13;65;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
19-10-2016;23:00:00;2001;13;13;67;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
15-11-2016;0:00:00;37;13;13;94;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
07-12-2016;1:00:00;1650;13;13;77;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
07-12-2016;2:00:00;1125;13;13;74.5;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
07-12-2016;3:00:00;806;13;13;72;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
08-12-2016;4:00:00;1684;13;13;88;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
10-12-2016;5:00:00;770;13;13;88;16;7;Lluvia;0;No Feriado;1;FdS;3;Invierno
11-03-2015;6:00:00;1197;12.5;12.5;51;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
09-04-2015;7:00:00;2251;12.5;12.5;69.5;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
04-05-2015;8:00:00;97;12.5;12.5;79.5;16;3;Parcialmente Nublado;1;Feriado;0;DdS;0;Primavera
07-05-2015;9:00:00;918;12.5;12.5;63;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
12-05-2015;10:00:00;388;12.5;12.5;52.5;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
16-05-2015;11:00:00;197;12.5;12.5;79.5;16;2;Nubosidad Variable;0;No Feriado;1;FdS;0;Primavera
29-05-2015;12:00:00;350;12.5;12.5;56.5;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
10-06-2015;13:00:00;484;12.5;12.5;67;16;1;Despejado;0;No Feriado;0;DdS;1;Verano
25-07-2015;14:00:00;105;12.5;12.5;85;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;1;Verano
04-04-2016;15:00:00;1012;12.5;12.5;65;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
12-04-2016;16:00:00;982;12.5;12.5;61;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
05-05-2016;17:00:00;802;12.5;12.5;63;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
18-05-2016;18:00:00;2430;12.5;12.5;79.5;16;7;Lluvia;0;No Feriado;0;DdS;0;Primavera
23-05-2016;19:00:00;70;12.5;12.5;67;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
27-05-2016;20:00:00;2113;12.5;12.5;69.5;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
30-05-2016;21:00:00;148;12.5;12.5;85;16;4;Nublado;1;Feriado;0;DdS;0;Primavera
01-06-2016;22:00:00;1884;12.5;12.5;91;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;1;Verano
25-04-2015;23:00:00;186;12;12;91;16;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
25-04-2015;0:00:00;106;12;12;88;16;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
25-04-2015;1:00:00;234;12;12;91;16;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
03-05-2015;2:00:00;56;12;12;94;16;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
12-05-2015;3:00:00;131;12;12;77;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
18-05-2015;4:00:00;120;12;12;72;16;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
15-06-2015;5:00:00;42;12;12;82;16;4;Nublado;0;No Feriado;0;DdS;1;Verano
15-09-2015;6:00:00;120;12;12;72;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
15-09-2015;7:00:00;80;12;12;72;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
17-09-2015;8:00:00;2200;12;12;82;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
12-10-2015;9:00:00;1072;12;12;67;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
15-10-2015;10:00:00;1168;12;12;77;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
15-10-2015;11:00:00;519;12;12;82;16;4;Nublado;0;No Feriado;0;DdS;2;Otono
16-10-2015;12:00:00;105;12;12;82;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
16-10-2015;13:00:00;68;12;12;82;16;4;Nublado;0;No Feriado;0;DdS;2;Otono
16-10-2015;14:00:00;62;12;12;82;16;4;Nublado;0;No Feriado;0;DdS;2;Otono
17-10-2015;15:00:00;542;12;12;82;16;4;Nublado;0;No Feriado;1;FdS;2;Otono
27-10-2015;16:00:00;59;12;12;97;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
31-10-2015;17:00:00;463;12;12;91;16;1;Despejado;0;No Feriado;1;FdS;2;Otono
07-12-2015;18:00:00;2952;12;12;82;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
15-12-2015;19:00:00;877;12;12;91;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
18-12-2015;20:00:00;464;12;12;82;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
18-12-2015;21:00:00;242;12;12;82;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
21-12-2015;22:00:00;307;12;12;85;16;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
29-12-2015;23:00:00;739;12;12;79.5;16;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
02-04-2016;0:00:00;900;12;12;51;16;1;Despejado;0;No Feriado;1;FdS;0;Primavera
30-04-2016;1:00:00;1777;12;12;38;16;1;Despejado;0;No Feriado;1;FdS;0;Primavera
01-05-2016;2:00:00;601;12;12;63;16;1;Despejado;0;No Feriado;1;FdS;0;Primavera
05-05-2016;3:00:00;505;12;12;67;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
18-05-2016;4:00:00;627;12;12;88;16;7;Lluvia;0;No Feriado;0;DdS;0;Primavera
23-05-2016;5:00:00;2489;12;12;72;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
29-05-2016;6:00:00;759;12;12;82;16;4;Nublado;0;No Feriado;1;FdS;0;Primavera
30-05-2016;7:00:00;149;12;12;88;16;4;Nublado;1;Feriado;0;DdS;0;Primavera
06-10-2016;8:00:00;245;12;12;65;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
13-10-2016;9:00:00;1868;12;12;72;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
21-10-2016;10:00:00;1435;12;12;77;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
01-11-2016;11:00:00;1643;12;12;82;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
08-12-2016;12:00:00;121;12;12;82;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
08-12-2016;13:00:00;2106;12;12;82;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
10-12-2016;14:00:00;299;12;12;88;16;4;Nublado;0;No Feriado;1;FdS;3;Invierno
14-12-2016;15:00:00;1521;12;12;69.5;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
07-05-2015;16:00:00;4098;11.5;11.5;74.5;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
29-05-2015;17:00:00;258;11.5;11.5;60;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
22-06-2015;18:00:00;106;11.5;11.5;88;16;7;Lluvia;0;No Feriado;0;DdS;1;Verano
13-10-2015;19:00:00;1126;11.5;11.5;67.5;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
31-10-2015;20:00:00;299;11.5;11.5;91;16;1;Despejado;0;No Feriado;1;FdS;2;Otono
25-12-2015;21:00:00;2374;11.5;11.5;88;16;7;Lluvia;1;Feriado;0;DdS;3;Invierno
24-01-2016;22:00:00;101;11.5;11.5;91;16;4;Nublado;0;No Feriado;1;FdS;3;Invierno
27-10-2016;23:00:00;118;11.5;11.5;91;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
27-10-2016;0:00:00;1224;11.5;11.5;85;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
01-11-2016;1:00:00;3606;11.5;11.5;79.5;16;4;Nublado;0;No Feriado;0;DdS;2;Otono
21-12-2016;2:00:00;1457;11.5;11.5;74.5;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
07-03-2015;3:00:00;1432;11;11;67;16;1;Despejado;0;No Feriado;1;FdS;0;Primavera
27-03-2015;4:00:00;2410;11;11;58;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
27-05-2015;5:00:00;2279;11;11;67;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
29-05-2015;6:00:00;83;11;11;72;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
06-06-2015;7:00:00;92;11;11;72;16;1;Despejado;0;No Feriado;1;FdS;1;Verano
23-09-2015;8:00:00;110;11;11;85;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
21-10-2015;9:00:00;792;11;11;91;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
02-11-2015;10:00:00;3294;11;11;97;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
19-11-2015;11:00:00;445;11;11;94;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
27-11-2015;12:00:00;89;11;11;88;16;4;Nublado;0;No Feriado;0;DdS;2;Otono
27-11-2015;13:00:00;1593;11;11;94;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
10-12-2015;14:00:00;467;11;11;88;16;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
20-12-2015;15:00:00;582;11;11;82;16;7;Lluvia;0;No Feriado;1;FdS;3;Invierno
20-12-2015;16:00:00;636;11;11;82;16;7;Lluvia;0;No Feriado;1;FdS;3;Invierno
29-12-2015;17:00:00;477;11;11;72;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
30-12-2015;18:00:00;169;11;11;88;16;7;Lluvia;0;No Feriado;0;DdS;3;Invierno
02-01-2016;19:00:00;383;11;11;91;16;7;Lluvia;0;No Feriado;1;FdS;3;Invierno
04-02-2016;20:00:00;694;11;11;82;16;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
05-02-2016;21:00:00;46;11;11;74.5;16;4;Nublado;0;No Feriado;0;DdS;3;Invierno
21-03-2016;22:00:00;853;11;11;54;16;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
25-03-2016;23:00:00;912;11;11;62;16;1;Despejado;1;Feriado;0;DdS;0;Primavera
18-04-2016;0:00:00;516;11;11;62;16;4;Nublado;0;No Feriado;0;DdS;0;Primavera
18-04-2016;1:00:00;279;11;11;64.5;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
19-04-2016;2:00:00;154;11;11;67;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
02-05-2016;3:00:00;168;11;11;82;16;4;Nublado;1;Feriado;0;DdS;0;Primavera
28-05-2016;4:00:00;265;11;11;94;16;7;Lluvia;0;No Feriado;1;FdS;0;Primavera
02-10-2016;5:00:00;491;11;11;88;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;2;Otono
18-10-2016;6:00:00;41;11;11;88;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
18-10-2016;7:00:00;56;11;11;88;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
02-11-2016;8:00:00;1385;11;11;50;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
16-11-2016;9:00:00;1235;11;11;88;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
08-03-2015;10:00:00;671;10.5;9.5;76.5;16;2;Nubosidad Variable;0;No Feriado;1;FdS;0;Primavera
16-04-2015;11:00:00;159;10.5;9.5;79.5;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
23-04-2015;12:00:00;1402;10.5;9.5;74;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
18-05-2015;13:00:00;640;10.5;9.5;74;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
06-06-2015;14:00:00;119;10.5;9.5;79.5;16;1;Despejado;0;No Feriado;1;FdS;1;Verano
13-10-2015;15:00:00;2327;10.5;9.5;74;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
26-10-2015;16:00:00;4133;10.5;9.5;91;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
24-11-2015;17:00:00;3120;10.5;9.5;91;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
25-12-2015;18:00:00;2205;10.5;9.5;85;16;3;Parcialmente Nublado;1;Feriado;0;DdS;3;Invierno
03-06-2016;19:00:00;2010;10.5;9.5;82;16;4;Nublado;0;No Feriado;0;DdS;1;Verano
27-10-2016;20:00:00;2266;10.5;9.5;91;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
27-10-2016;21:00:00;1153;10.5;9.5;91;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;2;Otono
25-02-2015;22:00:00;726;10;8;79;16;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
26-02-2015;23:00:00;143;10;8;88;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
26-02-2015;0:00:00;1822;10;8;94;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;3;Invierno
23-03-2015;1:00:00;844;10;8.5;56;16;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
06-04-2015;2:00:00;1652;10;8;67;16;3;Parcialmente Nublado;1;Feriado;0;DdS;0;Primavera
14-04-2015;3:00:00;2321;10;8;76;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
14-05-2015;4:00:00;134;10;8;82;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
18-05-2015;5:00:00;121;10;8;76;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
27-05-2015;6:00:00;735;10;8;71;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
14-11-2015;7:00:00;385;10;8;82;16;7;Lluvia;0;No Feriado;1;FdS;2;Otono
14-11-2015;8:00:00;534;10;8;88;16;7;Lluvia;0;No Feriado;1;FdS;2;Otono
14-11-2015;9:00:00;600;10;8;88;16;7;Lluvia;0;No Feriado;1;FdS;2;Otono
20-11-2015;10:00:00;279;10;8;82;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
20-11-2015;11:00:00;73;10;8;79;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
20-11-2015;12:00:00;3996;10;8;62;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
25-11-2015;13:00:00;1063;10;8;60;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
30-11-2015;14:00:00;29;10;8;76;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
25-12-2015;15:00:00;784;10;8;76;16;1;Despejado;1;Feriado;0;DdS;3;Invierno
04-01-2016;16:00:00;621;10;8;82;16;2;Nubosidad Variable;0;No Feriado;0;DdS;3;Invierno
31-03-2016;17:00:00;967;10;8;56;16;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
07-04-2016;18:00:00;826;10;8;76;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
11-04-2016;19:00:00;70;10;8;82;16;2;Nubosidad Variable;0;No Feriado;0;DdS;0;Primavera
25-05-2016;20:00:00;45;10;8;67;16;4;Nublado;0;No Feriado;0;DdS;0;Primavera
03-06-2016;21:00:00;247;10;8;88;16;4;Nublado;0;No Feriado;0;DdS;1;Verano
02-11-2016;22:00:00;1371;10;8;56;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
03-11-2016;23:00:00;999;10;8;71;16;1;Despejado;0;No Feriado;0;DdS;2;Otono
17-11-2016;0:00:00;173;10;8;76;16;7;Lluvia;0;No Feriado;0;DdS;2;Otono
22-11-2016;1:00:00;3036;10;8;76;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
01-01-2017;2:00:00;625;10;8;82;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;3;Invierno
10-03-2015;3:00:00;59;9.5;7.5;79;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
16-04-2015;4:00:00;2265;9.5;7.5;84.5;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
28-04-2015;5:00:00;580;9.5;7.5;60;16;1;Despejado;0;No Feriado;0;DdS;0;Primavera
20-11-2015;6:00:00;1794;9.5;7.5;69;16;2;Nubosidad Variable;0;No Feriado;0;DdS;2;Otono
22-01-2016;7:00:00;669;9.5;7;79;16;1;Despejado;0;No Feriado;0;DdS;3;Invierno
20-03-2016;8:00:00;1608;9.5;7.5;60;16;3;Parcialmente Nublado;0;No Feriado;1;FdS;0;Primavera
15-04-2016;9:00:00;387;9.5;7.5;84.5;16;3;Parcialmente Nublado;0;No Feriado;0;DdS;0;Primavera
